,file_name,caption
11580,COCO_val2014_000000413287.jpg,"Two street signs, with a road and some hills in the background."
138634,COCO_val2014_000000317715.jpg,Two spoke tires with white walls are parked.
105215,COCO_val2014_000000537999.jpg,Friends playing a Frisbee game on a suburban soccer field
57290,COCO_val2014_000000580029.jpg,A traffic light hanging on a street pole
141762,COCO_val2014_000000020650.jpg,A A bowl and a sandwich on an orange plate on a table.
1697,COCO_val2014_000000026942.jpg,A gray tiger cat sitting at a wooden table on a chair.
85693,COCO_val2014_000000490001.jpg,a man that is surfing on some water
129198,COCO_val2014_000000408047.jpg,The bus is waiting for the crowd of passengers.
188055,COCO_val2014_000000156636.jpg,A man is riding a surfboard on the water.
192647,COCO_val2014_000000155793.jpg,A mini pizza with cheese on a plate with broccoli.
122144,COCO_val2014_000000297380.jpg,a female in a black top and a child in a green shirt
92156,COCO_val2014_000000540830.jpg,a close up of a stuffed animal in a corner
156019,COCO_val2014_000000007115.jpg,"A group of people seated on the ground and holding black and white ""WWF"" umbrellas over their heads."
106816,COCO_val2014_000000370899.jpg,A couch and a table in a small room.
4272,COCO_val2014_000000039760.jpg,Someone is windsurfing in the ocean with a large sail.
25428,COCO_val2014_000000452881.jpg,A table topped with a wooden block and an open book.
155185,COCO_val2014_000000212945.jpg,a man taking a picture of an old steam engine train
177316,COCO_val2014_000000153104.jpg,a male in an orange and black shirt  a hot dog and some people
99253,COCO_val2014_000000258113.jpg,A banana and a power cord inside of a backpack.
71151,COCO_val2014_000000232187.jpg,"A little boy stands behind a fence while the woman is inside the fence."
199682,COCO_val2014_000000256223.jpg,a white plate with some pancakes butter and syrup
162245,COCO_val2014_000000075296.jpg,a man holding a box with giant sprinkled donut
5053,COCO_val2014_000000175611.jpg,A pair of hands with scissors cutting a cigar.
71207,COCO_val2014_000000425925.jpg,A busy city with a building that has a clock on it.
146175,COCO_val2014_000000030645.jpg,An horse without a saddle or bridle faces the camera.
65219,COCO_val2014_000000550707.jpg,A couple of women sitting next to each other in frotn of a cake.
85904,COCO_val2014_000000271402.jpg,"Two little girls posing for a picture, on a tennis court."
156305,COCO_val2014_000000160437.jpg,Two zebras laying down in their habitat at a zoo
92097,COCO_val2014_000000242972.jpg,A teddy bear sitting on a ledge of a building
77764,COCO_val2014_000000543528.jpg,A big plane flying low  on a cloudy sky
54194,COCO_val2014_000000163127.jpg,A person on skis hiding their face for the picture.
126049,COCO_val2014_000000350405.jpg,A man on a snowboard in the snow.
86488,COCO_val2014_000000130838.jpg,An old-fashioned photo shows a boy's tennis team.
149333,COCO_val2014_000000117098.jpg,a close up of a parked motorcycle indoors
197064,COCO_val2014_000000239351.jpg,Dual pictures of a couple with an umbrella holding a sign.
125945,COCO_val2014_000000377427.jpg,A man eating a plate of salad at a table.
129516,COCO_val2014_000000362079.jpg,A single giraffe standing by the fence outside.
92028,COCO_val2014_000000145488.jpg,A refrigerator in a very messy kitchen with white cupboards.
195921,COCO_val2014_000000069536.jpg,An uncooked turkey in a small oven ready to cook
196943,COCO_val2014_000000082821.jpg,A variety of paddle boats on the water near a park. 
119906,COCO_val2014_000000050767.jpg,A man in a white shirt with a neck tie around his neck.
109479,COCO_val2014_000000299271.jpg,A herd of cattle grazing on lush green grass in a field next to a large tree.
115871,COCO_val2014_000000167792.jpg,A skateboarder jumps on his board while trying a trick.
166262,COCO_val2014_000000229267.jpg,Rows of outdoor dining tables sit empty in front of a mixed use building.
158950,COCO_val2014_000000029187.jpg,A man riding a horse drawn carriage on a race track.
119057,COCO_val2014_000000491793.jpg,Buses are driving down a street in front of a building.
7474,COCO_val2014_000000219798.jpg,a small dog wearing a colorful scarf going for a walk 
144339,COCO_val2014_000000509675.jpg,The cars in the photo are blurry as they travel. 
10347,COCO_val2014_000000508481.jpg,a silver stove a white tea pot lights and a sink
1424,COCO_val2014_000000476597.jpg,A group of people standing next to each other in a room.
144038,COCO_val2014_000000350075.jpg,Two kittens are sitting in a bowl next to each other.
44536,COCO_val2014_000000073946.jpg,Two men fake biting a surfboard for a picture.
168582,COCO_val2014_000000235933.jpg,A woman standing on the shore taking a picture of the ocean.
139540,COCO_val2014_000000422676.jpg,black kids lying on a bench posing on a photo
84616,COCO_val2014_000000441430.jpg,A bunch of green bananas are in a large pile.
174308,COCO_val2014_000000119617.jpg,A sink that has two cups in it and dishes to the side.
143794,COCO_val2014_000000362343.jpg,A busy road with people on bikes and in vehicles is shown.
26973,COCO_val2014_000000513692.jpg,One of the blues brothers characters as a statue . 
129887,COCO_val2014_000000110369.jpg,A tow truck driving past a very old stop sign.
21658,COCO_val2014_000000293296.jpg,a sign for prospect and brady st on a street with a light post
168123,COCO_val2014_000000506178.jpg,Blurry image of men in living room playing a stand-up video game.
66743,COCO_val2014_000000447787.jpg,A woman holding oven mits is holding a dish of meat and vegetables.
16584,COCO_val2014_000000181948.jpg,Ground level view of wide street intersection with line of waiting cars.
198342,COCO_val2014_000000439443.jpg,A person riding a surfboard on a wave in the ocean.
102876,COCO_val2014_000000520941.jpg,A suzuki shop with lots of motorcycles parked in front  of it.
144286,COCO_val2014_000000144064.jpg,A view of a mountain is outside of the window of a plane.
115665,COCO_val2014_000000246040.jpg,A baseball player pitching a ball on a baseball field.
178839,COCO_val2014_000000411138.jpg,An indoor arboretum depicting many plants and flowers.
175080,COCO_val2014_000000334276.jpg,A driving van turning below red traffic lights
20109,COCO_val2014_000000054091.jpg,A woman looking at a new laptop. 
1867,COCO_val2014_000000414560.jpg,there are many cows that are laying in this barn
105466,COCO_val2014_000000463283.jpg,A glass of juice with a spoon and a slice of orange
161308,COCO_val2014_000000125100.jpg,A dog lays on a couch and looks out the window. 
4444,COCO_val2014_000000569768.jpg,A man standing over a little girl holding a baseball bat.
87155,COCO_val2014_000000560373.jpg,A tan dog with sky blue eyes posing for a picture with a man sitting on a chair in the background.
40194,COCO_val2014_000000258628.jpg,Boy poised about to forehand smash a tennis ball
191172,COCO_val2014_000000513458.jpg,This is a yellow train sitting on the train tracks.
7006,COCO_val2014_000000031176.jpg,a black and gray spotted cat is sitting on a windows sill
41047,COCO_val2014_000000218205.jpg,A woman siting at a table in front of a coffee cup in a a kitchen.
40444,COCO_val2014_000000457204.jpg,Three guys in tennis white shorts on a clay tennis court.
126931,COCO_val2014_000000115667.jpg,A couple of babies sitting on top of a bed.
113383,COCO_val2014_000000271266.jpg,A drawing of a passenger jet that is flying.
66281,COCO_val2014_000000416188.jpg,A man in a tuxedo working on a laptop.
34098,COCO_val2014_000000462006.jpg,a boy plays with his food and his mouth
60993,COCO_val2014_000000374677.jpg,The vase is used to display purple flowers.
8341,COCO_val2014_000000416059.jpg,Two people on skis and a dog are standing in the snow.
20633,COCO_val2014_000000020307.jpg,A bicycle sitting beside a black door and steps.
157781,COCO_val2014_000000481370.jpg,A keyboard with a mouse and monitor sitting next to an ipod.
172709,COCO_val2014_000000275120.jpg,"A cake, some liqueur, and some candles are on the kitchen counter."
830,COCO_val2014_000000545959.jpg,Sheep are grazing on a bright green field.
69904,COCO_val2014_000000412621.jpg,A person that is doing a trick in the air.
90932,COCO_val2014_000000321790.jpg,A tennis player getting ready to play a game.
5463,COCO_val2014_000000216320.jpg,"A bathroom, with granite tile wales, marble sinks, and a glass standing shower. "
175198,COCO_val2014_000000398882.jpg,Two people sitting on a reclined bench outside.
135304,COCO_val2014_000000177064.jpg,A woman dressed in black holding a black umbrella on a tree-lined lane.
12148,COCO_val2014_000000036277.jpg,A drawer of a chest is open and some files are seen in it and a dog is entering it.
192552,COCO_val2014_000000460390.jpg,people skiing down a hill with others on snowboards 
97266,COCO_val2014_000000100850.jpg,"A tray of food with an asian entree, rice, vegetables and a drink."
148669,COCO_val2014_000000142386.jpg,A lot of people that are in the kitchen.
67894,COCO_val2014_000000331600.jpg,A white outdoor street sign reads date street.
117103,COCO_val2014_000000006527.jpg,A clock mounted near a city light on the road
19050,COCO_val2014_000000391978.jpg,a television is at the end of a bed
192530,COCO_val2014_000000018688.jpg,An pitcher prepares to throw a pitch to the batter.
183315,COCO_val2014_000000492084.jpg,"Great picture of many individuals having a good time."
104984,COCO_val2014_000000444804.jpg,"A man throwing a Frisbee to a small boy, while another plays with a dog."
146504,COCO_val2014_000000294297.jpg,Two bowls of shrimp and broccoli sitting on a mat.
147017,COCO_val2014_000000214958.jpg,A young person drags a surfboard through the water on the beach.
6858,COCO_val2014_000000145039.jpg,The parking meter has fifteen minutes let on it.
168221,COCO_val2014_000000569058.jpg,A plain white clock showing the time 2:08
8682,COCO_val2014_000000464786.jpg,A hot dog and a bun with some mustard.
174986,COCO_val2014_000000446206.jpg,A bus is passing in front of big buildings and beautiful gardens.
78243,COCO_val2014_000000516143.jpg,A green and blue bus driving down a street.
38140,COCO_val2014_000000214503.jpg,a rainbow umbrella that has people under it
119967,COCO_val2014_000000517629.jpg,A white cat sitting in a sink while licking its nose.
95357,COCO_val2014_000000264282.jpg,A small child riding a hill on a pair of skis.
56882,COCO_val2014_000000250246.jpg,Two plastic bags of garbage are on a toilet outside.
50337,COCO_val2014_000000108965.jpg,A person making an ugly face holding Nintendo Wii game controllers.
4620,COCO_val2014_000000335578.jpg,A woman swinging her racket to hit a ball. 
64687,COCO_val2014_000000361153.jpg,"A plate of cooked broccoli on a long white platter, next to a dipping sauce."
181756,COCO_val2014_000000062347.jpg,a man standing on a red boat out on a large body of water.
107156,COCO_val2014_000000226701.jpg,Children sit on a swing next to a teddy bear inside a building.
101504,COCO_val2014_000000443313.jpg,A man bouncing a tennis ball on the ground with a racket in his hand.
154313,COCO_val2014_000000125870.jpg,An airport filled with large passenger jets parked next to each other.
2048,COCO_val2014_000000529917.jpg,a bunch of people in ties are grouped together 
17051,COCO_val2014_000000145862.jpg,An old red train car is sitting on the tracks.
184327,COCO_val2014_000000368080.jpg,A metal advertisement sign with a red and white clock.
192547,COCO_val2014_000000133161.jpg,a bunch of oranges are in a pile
97606,COCO_val2014_000000251797.jpg,A toilet with the seat down in a tiled room. 
47908,COCO_val2014_000000488664.jpg,A train traveling on raised tracks near a town.
63138,COCO_val2014_000000513149.jpg,Signs on a building in Saint-Quentin advertise restaurants and bars.
150162,COCO_val2014_000000551533.jpg,A few cows eating grass in a grassy field
28050,COCO_val2014_000000548500.jpg,A brown and black dog getting its teeth brushed. 
4131,COCO_val2014_000000146627.jpg,a couple of kids that are playing on the ground
97410,COCO_val2014_000000411941.jpg,A small kitchen has a light over the sink.
174022,COCO_val2014_000000455275.jpg,A vase with white flowers in the water on the table. 
32562,COCO_val2014_000000079955.jpg,A red truck moving towards a busy highway.
77527,COCO_val2014_000000398119.jpg,The city buses are stuck in traffic on the main road. 
98394,COCO_val2014_000000363319.jpg,"Three giraffes eating in a courtyard of a zoo."
80831,COCO_val2014_000000374249.jpg,a living room view of a table with plants and a tv
186559,COCO_val2014_000000082456.jpg,Two men sitting on the backs of two large elephants.
